,shopid,title,areaname,backCateName,avgprice,avgscore,latitude,longitude,comments,historyCouponCount,city,address,isMain,record
23280,537565905,遇见奶茶,肥东县,奶茶/果汁,0.0,0.0,31.8787,117.426,0,0,合肥,肥东县,1,0
23281,537782186,阪茶,新一中,奶茶/果汁,0.0,0.0,38.4461,106.2671,0,0,银川,兴庆区,1,0
23282,5378673,CoCo都可,锦艺城/王府井,奶茶/果汁,13.0,4.8,34.7629,113.6065,620,12438,郑州,中原区,1,1
23283,537875075,冰语时间,海棠区,奶茶/果汁,0.0,4.0,18.3154,109.7045,0,0,三亚,海棠区,1,0
23284,537895145,民强茶铺,市桥南,奶茶/果汁,14.0,4.5,22.9241,113.3573,40,1666,广州,番禺区,1,1
23285,538155263,贡茶,丽泽桥/丰管路,奶茶/果汁,0.0,4.1,39.8645,116.3092,0,0,北京,丰台区,1,0
23286,538191925,书亦烧仙草,开发区,奶茶/果汁,12.0,4.5,29.5309,106.4826,739,10513,重庆,九龙坡区,1,1
23287,538223228,茶百道,哈西大街,奶茶/果汁,18.0,4.7,45.7032,126.5935,0,0,哈尔滨,南岗区,1,1
23288,538244553,汉月茗藏奶茶店,南湖公园/三好街,奶茶/果汁,0.0,4.3,41.7614,123.4198,0,0,沈阳,和平区,1,0
23289,538248360,蜜雪冰城,宁夏大学,奶茶/果汁,0.0,0.0,38.4905,106.1365,0,0,银川,西夏区,1,0
23290,538277740,蜜雪冰城,永盛大厦,奶茶/果汁,7.0,3.8,25.8633,118.9393,97,1414,福州,永泰县,1,1
23291,538333056,琉璃鲸,红旗街,奶茶/果汁,15.0,3.7,43.8675,125.2964,28,425,长春,朝阳区,1,1
23292,538535881,芸茶,白龙路沿线,奶茶/果汁,0.0,4.2,20.0381,110.3635,0,0,海口,美兰区,1,0
23293,538570840,书亦烧仙草,西门,奶茶/果汁,12.0,3.9,36.6213,101.7771,159,1756,西宁,城中区,1,1
23294,538659615,茶芋畈逅,兴华街,奶茶/果汁,0.0,3.9,37.8882,112.5179,0,0,太原,尖草坪区,1,0
23295,538674661,茶百道,高新区,奶茶/果汁,15.0,4.5,34.8201,113.5557,27,889,郑州,中原区,1,1
23296,5386766,胡记奶茶店,豫章,炸鸡炸串,20.0,4.4,28.6904,115.8901,0,0,南昌,东湖区,0,1
23297,538849727,初悸忆奶茶,伊藤/世豪广场,奶茶/果汁,14.0,4.7,30.5542,104.0321,27,186,成都,武侯区,1,1
23298,538882527,书亦烧仙草,观音桥,奶茶/果汁,12.0,4.4,29.5764,106.5334,1241,22238,重庆,江北区,1,1
23299,538952531,缓泰老挝咖啡·泰式奶茶,万年场/万象城,咖啡厅,20.0,4.7,30.6576,104.1359,12,95,成都,成华区,0,1
23300,539025191,豆吉汤圆奶茶,东原新新PARK,奶茶/果汁,12.0,4.5,29.5699,106.4942,30,1054,重庆,江北区,1,1
23301,539094374,有间奶茶,滇池,奶茶/果汁,0.0,0.0,24.9978,102.6587,0,0,昆明,西山区,1,0
23302,5391188,帮客奶茶,红旗大街槐安路,奶茶/果汁,4.0,4.8,37.9819,114.4693,1269,394,石家庄,桥西区,1,1
23303,539183556,CoCo都可,国家森林公园/北龙湖,奶茶/果汁,13.0,4.5,34.7914,113.7417,24,451,郑州,金水区,1,1
23304,539214868,茶小日常,金鸡岭,奶茶/果汁,0.0,4.6,18.2791,109.4967,0,0,三亚,天涯区,1,0
23305,5392295,CoCo都可,加州阳光,奶茶/果汁,13.0,4.5,30.1827,120.2511,1053,14186,杭州,萧山区,1,1
23306,539264131,MY CUP 水果茶,三森,奶茶/果汁,20.0,5.0,34.1807,108.9651,51,1010,西安,雁塔区,1,1
23307,539289279,兰庭觅茶,新市区,奶茶/果汁,0.0,4.1,43.8604,87.5356,0,0,乌鲁木齐,新市区,1,0
23308,539448734,春俪泰式奶茶·老挝冰咖啡,学院路,奶茶/果汁,16.0,4.5,45.8707,126.5504,6,240,哈尔滨,呼兰区,1,1
23309,539477747,古茗,行政中心,奶茶/果汁,15.0,4.7,28.1593,113.6268,14,594,长沙,浏阳市,1,1
23310,5395043,快乐番薯,南亚第一城,奶茶/果汁,12.0,4.6,25.0097,102.6844,1581,11384,昆明,西山区,1,1
23311,539514392,ARTEASG(会展航洋城2店),航洋国际,奶茶/果汁,0.0,4.3,22.8138,108.385,0,0,南宁,青秀区,1,0
23312,539526100,吖椿,迎新街,奶茶/果汁,0.0,0.0,37.9553,112.5314,0,0,太原,尖草坪区,1,0
23313,539549333,茶百道,新塘路/秋涛路沿线,奶茶/果汁,15.0,4.5,30.2741,120.2067,3,168,杭州,上城区,1,1
23314,539618852,茶百道,车公庙,奶茶/果汁,15.0,3.7,22.5355,114.0242,7,151,深圳,福田区,1,1
23315,5396197,甘茶度,车坊,奶茶/果汁,9.0,4.0,31.2447,120.7365,1202,7185,苏州,虎丘区,1,1
23316,539688311,书亦烧仙草,高新区,奶茶/果汁,13.0,4.1,34.819,113.5545,423,7661,郑州,中原区,1,1
23317,539722379,喜茶,古墩路沿线,奶茶/果汁,26.0,4.4,30.2669,120.1,0,0,杭州,西湖区,1,1
23318,539883093,古茗,九堡新天地文化创意园,奶茶/果汁,15.0,4.6,30.3221,120.2612,126,2471,杭州,上城区,1,1
23319,539927972,德克士,经济开发区,西式快餐/汉堡,25.0,3.7,36.5852,101.8362,1,30,西宁,城东区,0,1
23320,5399723,吾饮良品水果茶,锦丰镇,奶茶/果汁,11.0,4.4,31.9623,120.6383,1490,7878,苏州,张家港市,1,1
23321,539998937,壹间奶茶,观山湖区,奶茶/果汁,0.0,0.0,26.6221,106.6008,0,0,贵阳,观山湖区,1,0
23322,540010753,茶芋畈逅,南湖路,奶茶/果汁,0.0,0.0,43.8181,87.6141,0,0,乌鲁木齐,水磨沟区,1,0
23323,540024750,蜜雪冰城,北一路万达,奶茶/果汁,5.0,4.1,41.814,123.3778,557,9004,沈阳,铁西区,1,1
23324,540057405,笔亦烧仙草,三元,奶茶/果汁,0.0,0.0,38.0677,114.4519,0,0,石家庄,新华区,1,0
23325,540096438,益禾堂,和平大道,奶茶/果汁,9.0,0.0,35.9929,103.9587,0,0,兰州,榆中县,1,0
23326,540108964,蜜雪冰城,静海县城/东城,奶茶/果汁,7.0,4.4,38.9319,116.9325,689,6092,天津,静海区,1,1
23327,540116189,茶百道,延安路,奶茶/果汁,15.0,4.9,43.7682,87.6264,57,353,乌鲁木齐,天山区,1,1
23328,540201920,古茗,石牌岭/街道口,奶茶/果汁,15.0,4.4,30.5247,114.3531,102,2850,武汉,洪山区,1,1
23329,540379004,冰雪时光,济南西站,冰淇淋,6.0,4.1,36.6726,116.9175,65,1400,济南,槐荫区,1,1
23330,540423369,拾叁茶,江宁大学城,奶茶/果汁,17.0,4.6,31.9144,118.8996,85,1990,南京,江宁区,1,1
23331,540473468,古茗,城西安置小区,奶茶/果汁,15.0,4.9,28.2647,113.057,0,21,长沙,长沙县,1,1
23332,540500428,喜茶,颛桥/北桥,奶茶/果汁,30.0,4.3,31.0704,121.4063,0,0,上海,闵行区,1,1
23333,540713078,蜜雪冰城,浐灞半岛/世园会,奶茶/果汁,7.0,4.3,34.3984,109.0211,178,3432,西安,灞桥区,1,1
23334,540951108,蜜雪冰城,荥阳市政府,奶茶/果汁,6.0,0.0,34.781,113.376,0,1,郑州,荥阳市,1,0
23335,540953517,快e客奶茶冰粥果汁,温州城,奶茶/果汁,0.0,0.0,43.5013,124.8146,0,0,长春,公主岭市,1,0
23336,5410342,玉树查拉牦牛酸奶,力盟步行街,面包甜点,16.0,4.6,36.631,101.7615,243,2732,西宁,城西区,0,1
23337,541040216,书亦烧仙草,中粮大悦城,奶茶/果汁,12.0,4.3,30.6265,104.0101,858,16113,成都,武侯区,1,1
23338,541083436,蜜雪冰城,福建师大/学生街,奶茶/果汁,6.0,3.8,26.0308,119.3129,0,0,福州,仓山区,1,1
23339,541084726,书亦烧仙草,木渎地区,奶茶/果汁,13.0,4.9,31.2777,120.5742,103,1272,苏州,虎丘区,1,1
23340,541097940,蜜雪冰城,港隆城,奶茶/果汁,6.0,3.7,22.5778,113.8873,1,159,深圳,宝安区,1,1
23341,541120083,熊猫恋人,城关区,奶茶/果汁,0.0,0.0,29.6583,91.1399,0,0,拉萨,城关区,1,0
23342,541137565,章鱼的茶奶茶店,彩电塔,奶茶/果汁,0.0,0.0,41.7852,123.4329,0,0,沈阳,沈河区,1,0
23343,541145151,书亦烧仙草,长沙经济技术开发区,奶茶/果汁,14.0,4.6,28.3201,113.0825,103,2222,长沙,长沙县,1,1
23344,541247750,沪上阿姨鲜果茶,南七里站,奶茶/果汁,15.0,3.9,31.828,117.2652,15,444,合肥,包河区,1,1
23345,541288141,牛茶,建外大街,奶茶/果汁,100.0,4.8,39.9123,116.459,24,2240,北京,朝阳区,1,1
23346,541332008,沪上阿姨鲜果茶,王串场/民权门,奶茶/果汁,15.0,4.6,39.1633,117.2457,431,7171,天津,河北区,1,1
23347,541462486,CoCo都可,步行街,奶茶/果汁,13.0,4.5,22.8147,108.3233,792,11465,南宁,兴宁区,1,1
23348,541465590,烧仙草奶茶,宽城区,奶茶/果汁,0.0,0.0,43.9498,125.3267,0,0,长春,宽城区,1,0
23349,541465947,蜜雪冰城,北环路,奶茶/果汁,0.0,3.8,34.1593,109.3165,0,0,西安,蓝田县,1,0
23350,5415161,CoCo都可,高升桥,奶茶/果汁,13.0,4.3,30.6321,104.0448,392,4418,成都,武侯区,1,1
23351,541517342,娃哈哈奶茶,客村/赤岗,奶茶/果汁,15.0,4.4,23.0947,113.3209,107,2994,广州,海珠区,1,1
23352,541535965,喜小摘鲜果茶,两路,奶茶/果汁,14.0,4.2,29.7171,106.6309,45,387,重庆,渝北区,1,1
23353,541632810,1点点,南亚第一城,奶茶/果汁,15.0,4.2,25.0091,102.6837,0,0,昆明,西山区,1,1
23354,541655897,书亦烧仙草,黄河路,奶茶/果汁,12.0,4.5,43.7819,87.6001,177,3037,乌鲁木齐,沙依巴克区,1,1
23355,541878427,M优选椰子水,武都路,奶茶/果汁,0.0,4.1,36.0571,103.8182,0,0,兰州,城关区,1,0
23356,541893071,七号の茶,宋城,奶茶/果汁,0.0,4.1,30.1501,120.1166,0,0,杭州,西湖区,1,0
23357,542001587,奈雪的茶,中华城,奶茶/果汁,39.0,4.5,24.4518,118.083,10,285,厦门,思明区,1,1
23358,542078534,蜜雪冰城,美兰湖,奶茶/果汁,6.0,3.5,31.4145,121.3429,7,97,上海,宝山区,1,1
23359,542086311,蜜雪冰城,宁国路商业区,冰淇淋,7.0,4.3,31.8537,117.288,135,3393,合肥,包河区,1,1
23360,542131580,憨豆先生五谷坚果奶茶,栖云北路,奶茶/果汁,0.0,0.0,35.8512,104.1092,0,0,兰州,榆中县,1,0
23361,542250455,益禾堂,沙湾镇,奶茶/果汁,10.0,3.7,22.9043,113.3435,14,105,广州,番禺区,1,1
23362,542303358,书亦烧仙草,龙华富士康,奶茶/果汁,14.0,4.7,22.7359,114.0125,77,1198,深圳,龙华区,1,1
23363,542340580,眷茶,华强城市广场,奶茶/果汁,16.0,4.1,34.7914,113.6038,6,255,郑州,中原区,1,1
23364,542356889,Mr.Sun太阳先生奶茶,宁夏大学,奶茶/果汁,0.0,0.0,38.4915,106.1359,0,0,银川,西夏区,1,0
23365,542419637,书亦烧仙草,大芬/南岭,奶茶/果汁,12.0,4.4,22.6192,114.1506,1110,19508,深圳,龙岗区,1,1
23366,542495443,书亦烧仙草,回兴,奶茶/果汁,14.0,4.4,29.6621,106.6122,57,1620,重庆,渝北区,1,1
23367,542504901,喜茶,金阳新区世纪城,奶茶/果汁,30.0,4.7,26.6,106.6234,0,0,贵阳,观山湖区,1,1
23368,542544945,奶茶小吃,贵阳北站,奶茶/果汁,0.0,0.0,26.6422,106.6683,0,0,贵阳,观山湖区,1,0
23369,542551466,茶百道,垃圾街/滨江高教园,奶茶/果汁,0.0,4.0,30.175,120.1593,0,0,杭州,滨江区,1,0
23370,542588911,王者奶茶,藁城区中心城区,奶茶/果汁,5.0,0.0,38.0321,114.8539,0,3,石家庄,藁城区,1,0
23371,542594537,海棠果奶茶咖啡,长春公园/新竹,咖啡厅,8.0,4.1,43.917,125.2801,1,23,长春,绿园区,0,1
23372,5427234,找茶友 FINDMYTEA,黄贝岭,奶茶/果汁,24.0,4.2,22.5481,114.1292,385,1685,深圳,罗湖区,1,1
23373,542794472,混果汁,罗岗/求水山,奶茶/果汁,31.0,4.7,22.5941,114.131,43,3039,深圳,龙岗区,1,1
23374,543159207,兵之王,七里河区,奶茶/果汁,0.0,4.2,36.0618,103.7698,0,0,兰州,七里河区,1,0
23375,5432630,1点点,南桥,奶茶/果汁,14.0,4.3,30.9106,121.4607,0,0,上海,奉贤区,1,1
23376,543268049,暖心茶奶茶坊,南门广场,奶茶/果汁,0.0,0.0,38.4566,106.2844,0,0,银川,兴庆区,1,0
23377,543397880,女主角花果茶饮,乌兰大街,奶茶/果汁,0.0,4.0,40.7199,111.13,0,0,呼和浩特,土默特左旗,1,0
23378,543461335,书亦烧仙草,行唐县,奶茶/果汁,13.0,4.4,38.4423,114.5551,103,893,石家庄,行唐县,1,1
23379,543474896,蜜雪冰城,沙井,奶茶/果汁,6.0,0.0,22.7165,113.785,0,4,深圳,宝安区,1,0
23380,543478631,茶主播,天山海世界,奶茶/果汁,10.0,4.6,38.0377,114.6073,393,5590,石家庄,裕华区,1,1
23381,543484681,CoCo都可,高新区,奶茶/果汁,13.0,3.7,31.8354,117.1437,0,116,合肥,蜀山区,1,1
23382,543847924,茶理宜世,建设北路,奶茶/果汁,20.0,4.4,23.3927,113.2142,0,0,广州,花都区,1,1
23383,543853442,喜茶,苹果园,奶茶/果汁,32.0,4.5,39.9231,116.1718,0,0,北京,石景山区,1,1
23384,5438724,肯德基,中山西路,西式快餐/汉堡,30.0,4.3,38.0617,114.4771,9,0,石家庄,新华区,0,1
23385,543976081,春莱老挝冰咖啡·泰式奶茶,江汉路步行街,饮品店,18.0,4.8,30.5776,114.2913,191,6349,武汉,江汉区,0,1
23386,543986538,Coco 茶饮 宇宙中心店,五道口,奶茶/果汁,0.0,4.1,39.9891,116.343,0,0,北京,海淀区,1,0
23387,544077313,益禾堂,北部新区,奶茶/果汁,9.0,4.1,29.6687,106.5114,90,1563,重庆,渝北区,1,1
23388,544216894,CoCo都可,江南大道沿线,奶茶/果汁,14.0,4.1,23.0886,113.2752,17,613,广州,海珠区,1,1
23389,544234453,快乐方程式,爱尚广场,奶茶/果汁,5.0,5.0,38.3497,114.682,162,1163,石家庄,新乐市,1,1
23390,544267089,书亦烧仙草,建发大阅城,奶茶/果汁,14.0,4.3,38.5132,106.2556,409,6676,银川,金凤区,1,1
23391,544281597,珍奶工坊,火车站,奶茶/果汁,0.0,0.0,40.8257,111.6596,0,0,呼和浩特,回民区,1,0
23392,544323325,华莱士·全鸡汉堡,西关,西式快餐/汉堡,17.0,4.4,36.2139,117.6628,4,70,济南,莱芜区,0,1
23393,544379047,肥猫奶茶,芙蓉街,奶茶/果汁,0.0,0.0,36.6679,117.0223,0,0,济南,历下区,1,0
23394,544635690,茶百道,街口/新世纪广场,奶茶/果汁,15.0,4.4,23.5484,113.5886,17,357,广州,从化区,1,1
23395,544641881,书亦烧仙草,郫都区,奶茶/果汁,13.0,4.1,30.7495,103.9808,290,3472,成都,郫都区,1,1
23396,5446657,塔龙奶茶店,小河黄河路,奶茶/果汁,0.0,0.0,26.5176,106.7015,0,0,贵阳,花溪区,1,0
23397,544726156,1点点,南湖公园/三好街,奶茶/果汁,15.0,4.6,41.7718,123.4296,0,0,沈阳,和平区,1,1
23398,544837629,爱果主义水果捞奶茶,南直路/先锋路,奶茶/果汁,0.0,0.0,45.7637,126.6964,0,0,哈尔滨,道外区,1,0
23399,544883225,悠悠小饮奶茶,辉南街,奶茶/果汁,0.0,0.0,43.8562,125.2696,0,0,长春,朝阳区,1,0
23400,544935625,优滋浓奶茶,宁夏大学,奶茶/果汁,0.0,4.0,38.5049,106.1413,2,4,银川,西夏区,1,0
23401,5449603,CoCo都可,老闵行/交大师大,奶茶/果汁,13.0,4.3,31.0147,121.4197,608,10144,上海,闵行区,1,1
23402,544989006,快乐番薯,火车站,奶茶/果汁,11.0,5.0,22.8299,108.3108,100,847,南宁,西乡塘区,1,1
23403,545072647,奈斯の茶,华侨城欢乐谷,奶茶/果汁,0.0,4.1,39.1788,117.5095,0,0,天津,东丽区,1,0
23404,5450957,CoCo都可,浦江镇,奶茶/果汁,13.0,3.9,31.0947,121.5036,378,8681,上海,闵行区,1,1
23405,545102924,大哥哥奶茶,平房大学城,奶茶/果汁,0.0,4.0,45.5808,126.6596,0,0,哈尔滨,平房区,1,0
23406,545107915,贡茶,三桥,奶茶/果汁,0.0,0.0,34.2879,108.8293,0,0,西安,未央区,1,0
23407,545117569,1点点,月亮岛,奶茶/果汁,0.0,4.2,28.2785,112.9218,0,0,长沙,望城区,1,0
23408,545350202,沪上阿姨鲜果茶,西美花街,奶茶/果汁,15.0,4.2,37.9941,114.4593,5,213,石家庄,桥西区,1,1
23409,545372020,书亦烧仙草,西政,奶茶/果汁,13.0,4.7,29.669,106.5979,85,1733,重庆,渝北区,1,1
23410,545415513,陈多多·新式豆腐·鲜泡茶,北门大桥,奶茶/果汁,12.0,4.4,30.6708,104.0753,28,723,成都,青羊区,1,1
23411,5454234,牛牛奶茶屋,自治区博物馆,奶茶/果汁,12.0,0.0,43.8182,87.5796,0,0,乌鲁木齐,沙依巴克区,1,0
23412,5454803,CoCo都可,新桥,奶茶/果汁,13.0,4.5,31.0623,121.3127,421,5492,上海,松江区,1,1
23413,545491729,奈雪的茶,莲塘,奶茶/果汁,39.0,4.4,22.5616,114.1719,24,238,深圳,罗湖区,1,1
23414,545564011,胖荣,五指山市区,奶茶/果汁,0.0,0.0,18.7741,109.5221,0,0,三亚,五指山市,1,0
23415,545591324,斌橙奶茶,北湖,奶茶/果汁,0.0,0.0,43.9687,125.3883,0,0,长春,宽城区,1,0
23416,545673071,蜜雪冰城,行唐县,冰淇淋,7.0,4.6,38.4421,114.556,46,749,石家庄,行唐县,1,1
23417,545684406,马又又奶茶,重庆路,奶茶/果汁,0.0,0.0,43.8903,125.3282,0,0,长春,南关区,1,0
23418,545708997,奶茶先生,肥西县,奶茶/果汁,0.0,0.0,31.7074,117.1609,0,0,合肥,肥西县,1,0
23419,5457671,CoCo都可,杨行镇,奶茶/果汁,13.0,4.5,31.3953,121.4544,361,6227,上海,宝山区,1,1
23420,5458511,鲜果时间,沈辽路万达,奶茶/果汁,10.0,4.8,41.7814,123.3581,785,7693,沈阳,铁西区,1,1
23421,545861062,肯德基,紫薇田园都市,西式快餐/汉堡,30.0,3.5,34.1793,108.8861,11,0,西安,雁塔区,0,1
23422,545879578,半山芒茶,兴庆区,奶茶/果汁,0.0,0.0,38.4827,106.2858,0,0,银川,兴庆区,1,0
23423,545888953,蜜雪冰城,新市区,奶茶/果汁,0.0,0.0,43.9112,87.5445,0,0,乌鲁木齐,新市区,1,0
23424,545969673,逃花园·台湾鲜果茶,南亚广场,奶茶/果汁,11.0,4.6,20.0308,110.3514,84,886,海口,美兰区,1,1
23425,546065805,益禾堂,光谷/鲁巷,奶茶/果汁,9.0,3.8,30.5152,114.424,0,0,武汉,洪山区,1,1
23426,546288643,古茗,万达广场,奶茶/果汁,15.0,4.8,29.798,106.3893,71,1378,重庆,北碚区,1,1
23427,546338480,书亦烧仙草,学府路/凯德广场,奶茶/果汁,13.0,4.5,45.7214,126.6091,452,11526,哈尔滨,南岗区,1,1
23428,546421354,喜茶,天河城/体育中心,奶茶/果汁,30.0,4.5,23.1318,113.3226,0,0,广州,天河区,1,1
23429,546513539,沏茶趣茶餐厅,解放碑,茶餐厅,71.0,4.1,29.5549,106.5764,40,1213,重庆,渝中区,0,1
23430,546584443,吾饮家奶茶,亳州路,奶茶/果汁,0.0,0.0,31.8814,117.2602,0,0,合肥,庐阳区,1,0
23431,546702880,蜡笔小新の茶,塘沽城区,奶茶/果汁,20.0,4.2,39.0278,117.6609,79,756,天津,滨海新区,1,1
23432,546844768,熙茶,街口/新世纪广场,奶茶/果汁,10.0,4.1,23.5526,113.5816,25,470,广州,从化区,1,1
23433,546861091,J-tea魔杰的茶,同德昆明广场,奶茶/果汁,19.0,4.9,25.0688,102.7241,11,181,昆明,盘龙区,1,1
23434,546886672,吾饮良品水果茶,朱宏路,奶茶/果汁,11.0,4.5,34.3382,108.9143,59,1571,西安,未央区,1,1
23435,546910,华润万家,大王庄,超市/便利店,123.0,4.0,39.1207,117.2239,0,0,天津,河东区,0,1
23436,546934458,茶百道,蛇口,奶茶/果汁,16.0,4.6,22.4898,113.9213,4,271,深圳,南山区,1,1
23437,546973309,哆哆烧仙草,人民公园,奶茶/果汁,10.0,0.0,20.0283,110.3365,0,1,海口,龙华区,1,0
23438,546993737,泰小北.老挝奶咖,大商/升龙城,奶茶/果汁,15.0,4.8,34.7213,113.6311,38,464,郑州,二七区,1,1
23439,547078019,民强茶铺,西村/西场,奶茶/果汁,14.0,4.3,23.1498,113.2426,53,4043,广州,荔湾区,1,1
23440,547216239,书亦烧仙草,树木岭,奶茶/果汁,13.0,4.3,28.1432,113.0245,436,5026,长沙,雨花区,1,1
23441,547265858,蜜雪冰城,石碁,奶茶/果汁,6.0,4.2,22.9389,113.3974,143,2758,广州,番禺区,1,1
23442,547320899,茶百道,酒泉路,奶茶/果汁,15.0,4.4,36.0535,103.8257,83,1570,兰州,城关区,1,1
23443,547368582,CoCo都可,中山西路,奶茶/果汁,13.0,4.9,38.0238,114.434,216,3583,石家庄,桥西区,1,1
23444,547388518,丸摩堂,小龙坎,奶茶/果汁,13.0,3.9,29.5426,106.4744,58,1376,重庆,沙坪坝区,1,1
23445,547529329,CoCo都可,南大学城,奶茶/果汁,13.0,4.1,34.158,108.912,3,142,西安,长安区,1,1
23446,5477058,肯德基,袁家岭/火车站,西式快餐/汉堡,30.0,3.9,28.1969,113.0105,68,0,长沙,芙蓉区,0,1
23447,547720039,正邦苏咔,义乌小商品城,奶茶/果汁,12.0,4.7,31.939,118.8783,460,6518,南京,江宁区,1,1
23448,547816046,CoCo都可,良乡,奶茶/果汁,13.0,4.5,39.7567,116.1609,279,5635,北京,房山区,1,1
23449,547845123,蜜雪冰城,嘉禾/人和,奶茶/果汁,7.0,4.4,23.3346,113.2973,818,13154,广州,白云区,1,1
23450,547953615,1点点,江宁滨江开发区,奶茶/果汁,0.0,4.1,31.8551,118.6054,0,0,南京,江宁区,1,0
23451,547966365,蜀色茶颜,亚欧国际会展中心,奶茶/果汁,0.0,4.2,43.8633,87.6332,0,3,乌鲁木齐,水磨沟区,1,0
23452,547996660,桃园三章,三元里,奶茶/果汁,10.0,4.2,23.1559,113.2615,224,5426,广州,白云区,1,1
23453,548029196,泰果象,高新商学院,奶茶/果汁,0.0,0.0,25.0862,102.6507,0,0,昆明,五华区,1,0
23454,548066820,青年公社,泰达MSD,烤鸭,100.0,4.4,39.0223,117.7035,74,6248,天津,滨海新区,0,1
23455,548078312,淳手工奶茶,岗头/雪象,奶茶/果汁,0.0,4.0,22.6589,114.0589,2,0,深圳,龙岗区,1,0
23456,548175825,霸王茶姬,广福中华美食城,奶茶/果汁,0.0,3.9,24.9867,102.6975,0,0,昆明,西山区,1,0
23457,548400876,悠落雪奶茶店,群力地区,奶茶/果汁,0.0,4.0,45.7235,126.5413,0,0,哈尔滨,道里区,1,0
23458,548449312,7分甜,开发区/高教园,奶茶/果汁,20.0,4.5,30.2011,120.2046,135,3856,杭州,滨江区,1,1
23459,548942059,泰有缘奶茶,假日海滩/西海岸,奶茶/果汁,20.0,4.7,20.0476,110.1919,24,423,海口,秀英区,1,1
23460,548948154,鄰里·手打柠檬茶,昆明站,奶茶/果汁,17.0,4.5,25.0243,102.7193,84,997,昆明,官渡区,1,1
23461,548999348,书亦烧仙草,星沙一桥,奶茶/果汁,12.0,4.7,28.2239,113.0862,462,4939,长沙,长沙县,1,1
23462,549038935,阿萌der奶茶,藁城,奶茶/果汁,0.0,0.0,38.008,114.7622,0,0,石家庄,藁城区,1,0
23463,549195973,ARTEASG,燕鸣岛,奶茶/果汁,15.0,4.4,28.6934,115.9442,7,256,南昌,青山湖区,1,1
23464,5492012,快乐柠檬,森林公园/星悦城,奶茶/果汁,19.0,4.2,38.4836,106.2137,271,5433,银川,金凤区,1,1
23465,549268547,书亦烧仙草,六广门,奶茶/果汁,12.0,4.2,26.5918,106.7063,362,3857,贵阳,云岩区,1,1
23466,549327251,喜茶,三峡广场,奶茶/果汁,27.0,4.6,29.5581,106.4618,0,0,重庆,沙坪坝区,1,1
23467,549374121,CoCo都可,人民东路,奶茶/果汁,13.0,4.0,25.0483,102.7267,135,2495,昆明,盘龙区,1,1
23468,549448905,去茶山,诚信南路,饮品店,27.0,3.8,26.636,106.6208,2,55,贵阳,观山湖区,0,1
23469,549454163,悸动烧仙草,西郊,奶茶/果汁,14.0,4.6,36.6459,101.7223,326,2980,西宁,城西区,1,1
23470,549487888,豫之米作·奶茶,郑州大学,西式甜品,0.0,0.0,34.7471,113.6483,0,0,郑州,二七区,1,0
23471,549499283,椰芋,国贸360,奶茶/果汁,10.0,4.9,34.7828,113.6784,56,596,郑州,金水区,1,1
23472,549538240,等一个人1995奶茶店,大营坡,奶茶/果汁,0.0,0.0,26.6125,106.7225,0,0,贵阳,云岩区,1,0
23473,549599362,冰冰酱绵绵冰,宽城区,奶茶/果汁,18.0,4.8,43.9475,125.3271,141,1701,长春,宽城区,1,1
23474,549662453,茶百道,梅林关,奶茶/果汁,15.0,4.4,22.5991,114.0544,10,180,深圳,龙华区,1,1
23475,549687139,蜜雪冰城,红角洲/前湖大学城,奶茶/果汁,0.0,3.8,28.6663,115.8063,49,701,南昌,红谷滩区,1,0
23476,549745568,伏小桃,番禺广场,奶茶/果汁,23.0,3.8,22.9373,113.388,0,0,广州,番禺区,1,1
23477,549776022,书亦烧仙草,斜塘老街,奶茶/果汁,13.0,4.4,31.296,120.7371,115,2094,苏州,虎丘区,1,1
23478,549854066,沪上阿姨鲜果茶,同和/京溪,奶茶/果汁,15.0,4.1,23.184,113.3259,94,2299,广州,白云区,1,1
23479,549975170,霸王茶姬,南屏步行街,奶茶/果汁,19.0,4.3,25.0395,102.7091,106,2818,昆明,五华区,1,1
23480,550125217,蜜雪冰城,纸坊,奶茶/果汁,7.0,4.9,30.3481,114.3301,107,1857,武汉,江夏区,1,1
23481,550198029,7分甜,万达广场,奶茶/果汁,17.0,4.7,36.6626,117.0022,292,5778,济南,市中区,1,1
23482,550211250,蜜雪冰城,城南新区,奶茶/果汁,7.0,0.0,36.5437,101.6981,0,1,西宁,城中区,1,0
23483,550332046,春莱老挝冰咖啡泰式奶茶,大营坡,奶茶/果汁,18.0,4.9,26.6098,106.7205,193,2226,贵阳,云岩区,1,1
23484,550348031,茶百道,北大街,奶茶/果汁,15.0,4.4,30.982,103.9444,9,249,成都,彭州市,1,1
23485,5503630,CoCo都可,四季青,奶茶/果汁,13.0,4.4,39.9441,116.2719,417,8436,北京,海淀区,1,1
23486,550393817,刨冰果茶,阳光诺卡,奶茶/果汁,0.0,0.0,40.8573,111.6793,0,0,呼和浩特,新城区,1,0
23487,5504230,CoCo都可,弘阳广场/印象汇,奶茶/果汁,13.0,4.7,32.1408,118.7217,575,14086,南京,浦口区,1,1
23488,550444423,贡茶,西丽,奶茶/果汁,15.0,3.8,22.5814,113.9554,25,226,深圳,南山区,1,1
23489,550531709,茶百道,长沙医学院,奶茶/果汁,15.0,4.7,28.2988,112.8735,30,483,长沙,望城区,1,1
23490,550535614,趣烤茶,万达广场,奶茶/果汁,0.0,0.0,36.6428,101.7149,0,0,西宁,城西区,1,0
